Student_ID,Hours_Studied,Attendance,Assignment_Score,Previous_Result,Final_Result
18794,10,54,53,Pass,Pass
68306,7,77,86,Fail,Pass
96940,7,43,87,Fail,Pass
15035,9,98,41,Pass,Pass
11817,7,61,48,Pass,Pass
45617,9,69,98,Pass,Pass
23462,7,99,99,Pass,Pass
54451,5,61,84,Pass,Pass
98150,10,82,59,Pass,Pass
46295,7,66,73,Pass,Pass
24374,8,60,49,Fail,Pass
91498,3,90,60,Pass,Pass
47717,8,40,35,Fail,Pass
12929,6,49,39,Pass,Pass
12038,8,60,40,Fail,Pass
78969,8,56,36,Fail,Pass
17007,4,68,52,Fail,Pass
85337,10,54,77,Fail,Pass
18661,3,73,98,Pass,Pass
19409,1,72,74,Fail,Pass
63543,7,99,55,Fail,Pass
94007,4,94,49,Fail,Pass
63228,8,47,58,Pass,Pass
81154,2,99,67,Pass,Pass
15576,10,51,85,Pass,Pass
99267,3,46,87,Fail,Pass
10835,8,80,81,Fail,Pass
63078,5,96,38,Pass,Pass
73237,1,81,31,Fail,Fail
68276,3,90,85,Fail,Pass
74658,9,66,93,Pass,Pass
82958,4,51,42,Pass,Pass
37817,6,69,89,Pass,Pass
13825,1,57,90,Fail,Pass
69885,3,94,30,Fail,Fail
70216,8,56,66,Pass,Pass
24522,9,75,37,Pass,Pass
48484,1,80,96,Fail,Pass
88990,5,47,54,Pass,Pass
87488,10,58,74,Pass,Pass
81214,3,58,88,Fail,Pass
65380,3,65,99,Fail,Pass
77786,8,100,44,Pass,Pass
22729,6,62,88,Fail,Pass
71779,3,62,68,Pass,Pass
90946,3,62,89,Fail,Pass
63011,8,41,94,Pass,Pass
44752,7,73,64,Pass,Pass
58380,6,61,36,Fail,Pass
95535,8,91,40,Pass,Pass
46139,5,65,56,Fail,Pass
67769,7,44,76,Fail,Pass
94161,9,77,32,Pass,Pass
35674,4,48,52,Fail,Pass
84781,2,87,75,Fail,Pass
78763,9,61,75,Fail,Pass
24392,10,83,67,Fail,Pass
81222,9,69,52,Fail,Pass
79270,10,53,58,Pass,Pass
36978,9,95,49,Fail,Pass
40371,4,98,92,Fail,Pass
10295,4,80,48,Pass,Pass
61957,8,83,79,Fail,Pass
50152,10,69,32,Pass,Pass
78571,10,40,73,Fail,Pass
75563,7,60,59,Pass,Pass
85802,4,90,94,Fail,Pass
88782,2,72,88,Fail,Pass
49269,10,62,31,Pass,Pass
37677,4,71,93,Fail,Pass
40710,10,75,86,Fail,Pass
85211,3,54,50,Pass,Pass
15537,3,42,56,Pass,Pass
47593,8,81,92,Pass,Pass
18009,3,51,64,Pass,Pass
99076,5,91,67,Fail,Pass
78160,5,83,50,Pass,Pass
85526,7,53,45,Fail,Pass
72557,2,61,95,Fail,Pass
61670,3,61,78,Pass,Pass
79884,5,62,94,Fail,Pass
53295,7,62,72,Fail,Pass
98575,8,77,97,Pass,Pass
31844,8,100,80,Fail,Pass
38036,10,47,86,Pass,Pass
12710,1,50,92,Fail,Pass
26653,7,56,77,Pass,Pass
93734,7,46,84,Pass,Pass
80064,9,65,91,Pass,Pass
68181,4,66,53,Fail,Pass
59822,10,43,40,Pass,Pass
74141,7,97,43,Fail,Pass
88858,3,96,99,Fail,Pass
63526,8,87,79,Pass,Pass
49102,4,95,57,Pass,Pass
50327,4,77,85,Fail,Pass
92071,4,43,54,Fail,Fail
17005,10,63,89,Fail,Pass
40438,5,81,79,Pass,Pass
14598,5,99,35,Fail,Pass
43800,1,62,51,Fail,Fail
10720,3,87,65,Pass,Pass
99309,7,44,94,Fail,Pass
40573,9,77,41,Fail,Pass
79119,5,47,44,Fail,Pass
94376,2,58,34,Pass,Fail
61808,6,91,85,Fail,Pass
97734,1,94,91,Pass,Pass
95613,7,44,73,Pass,Pass
91233,2,92,32,Fail,Fail
13270,9,72,39,Pass,Pass
30378,4,83,44,Fail,Pass
60102,9,40,39,Fail,Pass
33775,8,72,84,Pass,Pass
44048,3,98,52,Pass,Pass
12534,3,47,65,Pass,Pass
72663,7,52,49,Fail,Pass
51065,1,97,84,Fail,Pass
72172,3,48,38,Pass,Fail
82663,8,83,77,Fail,Pass
89178,4,46,87,Pass,Pass
47096,8,85,36,Fail,Pass
35468,6,62,57,Pass,Pass
34050,2,91,39,Pass,Pass
53839,4,53,63,Fail,Pass
74092,1,60,92,Fail,Pass
11899,8,51,55,Fail,Pass
90431,2,61,49,Fail,Fail
41474,8,63,35,Fail,Pass
13129,8,88,31,Fail,Pass
75207,1,65,92,Pass,Pass
51235,3,91,45,Pass,Pass
50902,10,63,66,Pass,Pass
49907,8,72,96,Pass,Pass
31996,5,77,90,Pass,Pass
99695,2,74,54,Fail,Fail
31566,10,96,85,Fail,Pass
63957,5,66,39,Fail,Pass
39395,3,77,76,Pass,Pass
70108,2,44,89,Fail,Pass
48510,3,71,73,Pass,Pass
28285,8,72,52,Fail,Pass
80709,4,100,68,Fail,Pass
73599,2,100,62,Fail,Pass
46980,8,74,88,Fail,Pass
11032,5,67,40,Fail,Pass
98895,3,90,64,Pass,Pass
64513,7,44,69,Fail,Pass
67193,3,87,97,Fail,Pass
84017,6,98,64,Fail,Pass
61910,7,88,40,Fail,Pass
90333,7,54,100,Pass,Pass
82877,3,87,95,Pass,Pass
80466,1,61,81,Fail,Pass
58366,7,82,87,Fail,Pass
57476,7,55,98,Fail,Pass
26762,4,83,60,Pass,Pass
68847,4,45,67,Pass,Pass
79573,3,73,49,Pass,Pass
88318,4,98,75,Fail,Pass
24345,8,61,81,Pass,Pass
69788,5,56,88,Pass,Pass
87949,6,96,58,Fail,Pass
66661,6,85,95,Fail,Pass
98462,7,58,100,Fail,Pass
16017,3,40,78,Pass,Pass
64326,7,56,57,Fail,Pass
99863,8,93,38,Fail,Pass
40476,4,44,30,Fail,Fail
89838,10,59,41,Pass,Pass
59317,10,54,32,Fail,Pass
56726,1,82,56,Fail,Fail
75566,2,63,39,Pass,Fail
90976,6,66,91,Fail,Pass
51146,5,64,66,Pass,Pass
27107,7,73,80,Fail,Pass
42105,5,64,82,Fail,Pass
66954,1,98,76,Fail,Pass
55747,1,63,32,Fail,Fail
67156,9,79,85,Fail,Pass
34219,1,71,92,Fail,Pass
45797,5,83,87,Fail,Pass
45195,9,70,69,Fail,Pass
18063,9,72,90,Fail,Pass
89245,1,60,49,Fail,Fail
50782,8,40,81,Fail,Pass
88818,5,86,53,Pass,Pass
20853,6,97,88,Pass,Pass
69391,4,57,60,Fail,Pass
93231,5,56,40,Pass,Pass
64145,1,41,35,Pass,Fail
88233,9,41,39,Pass,Pass
52116,7,82,56,Fail,Pass
58986,1,73,87,Pass,Pass
68196,1,80,50,Fail,Fail
46573,3,55,91,Pass,Pass
52463,6,86,100,Fail,Pass
74901,9,50,42,Fail,Pass
65582,7,94,97,Fail,Pass
56980,7,97,88,Fail,Pass
98859,1,72,80,Pass,Pass
47463,2,65,52,Pass,Pass
70265,10,50,69,Fail,Pass
76225,3,48,95,Fail,Pass
22604,7,82,69,Pass,Pass
38755,5,76,86,Fail,Pass
33365,4,69,69,Fail,Pass
85878,1,59,75,Pass,Pass
10036,6,77,87,Fail,Pass
39413,9,62,57,Fail,Pass
35752,2,70,88,Pass,Pass
99122,5,82,83,Pass,Pass
86294,9,90,78,Fail,Pass
18050,1,54,47,Fail,Fail
10072,4,86,61,Pass,Pass
10021,9,56,92,Fail,Pass
98166,5,51,52,Fail,Pass
42773,7,59,66,Fail,Pass
40387,1,67,71,Fail,Pass
96711,3,88,53,Fail,Pass
94095,10,40,81,Fail,Pass
64156,9,76,58,Fail,Pass
85324,8,69,79,Fail,Pass
37234,9,64,70,Pass,Pass
75253,3,67,93,Fail,Pass
24070,6,93,86,Pass,Pass
76924,1,98,66,Fail,Pass
86177,1,75,57,Fail,Fail
71944,5,56,55,Pass,Pass
71216,5,45,94,Pass,Pass
28800,5,44,47,Fail,Pass
13146,5,99,76,Pass,Pass
92089,3,98,39,Fail,Pass
54523,10,62,98,Fail,Pass
92560,1,47,63,Pass,Pass
47047,5,100,98,Pass,Pass
48307,7,100,60,Pass,Pass
17681,3,98,46,Pass,Pass
70199,2,76,60,Pass,Pass
92969,4,81,85,Fail,Pass
72433,6,100,70,Fail,Pass
62880,9,99,79,Pass,Pass
63948,10,92,43,Pass,Pass
52297,8,99,33,Fail,Pass
93219,2,84,85,Pass,Pass
92912,7,58,90,Fail,Pass
86022,3,44,70,Pass,Pass
72470,4,56,80,Fail,Pass
16241,1,56,35,Pass,Fail
25594,5,43,68,Pass,Pass
56385,3,74,70,Pass,Pass
80541,7,65,96,Fail,Pass
54302,3,52,99,Pass,Pass
53413,6,95,47,Fail,Pass
34423,5,67,47,Fail,Pass
97396,7,81,98,Fail,Pass
86021,9,49,84,Fail,Pass
33890,7,81,96,Pass,Pass
71387,3,67,61,Fail,Pass
66070,8,76,70,Pass,Pass
44205,2,64,65,Fail,Pass
31156,9,83,79,Fail,Pass
96913,9,76,50,Fail,Pass
29669,6,40,40,Pass,Pass
69320,8,56,80,Fail,Pass
77570,3,55,35,Fail,Fail
63851,3,71,92,Pass,Pass
54353,7,63,71,Pass,Pass
50075,4,83,87,Pass,Pass
84736,10,63,41,Fail,Pass
62967,4,73,49,Pass,Pass
37476,8,68,56,Pass,Pass
73941,3,74,61,Pass,Pass
32211,6,85,83,Fail,Pass
15749,4,67,95,Pass,Pass
70998,4,73,96,Fail,Pass
44135,8,61,91,Pass,Pass
34847,5,51,41,Pass,Pass
11018,5,50,69,Fail,Pass
69022,7,41,72,Fail,Pass
48641,6,92,38,Fail,Pass
14945,8,99,48,Fail,Pass
49231,6,41,44,Pass,Pass
39456,5,42,65,Pass,Pass
12863,6,78,52,Fail,Pass
83605,8,76,74,Pass,Pass
27443,5,62,71,Fail,Pass
73969,9,82,52,Fail,Pass
49607,5,48,32,Pass,Pass
10115,3,85,31,Pass,Pass
27473,2,47,80,Fail,Pass
98289,7,99,40,Fail,Pass
53458,2,67,89,Pass,Pass
98022,1,43,45,Pass,Fail
12649,5,41,64,Pass,Pass
72066,5,45,48,Fail,Pass
84431,9,59,74,Pass,Pass
48836,9,45,37,Fail,Pass
43180,4,93,59,Pass,Pass
44686,1,53,49,Fail,Fail
89459,3,65,72,Fail,Pass
37848,8,57,36,Fail,Pass
20432,8,63,62,Fail,Pass
52768,5,61,55,Fail,Pass
62648,1,65,69,Pass,Pass
46085,2,51,96,Fail,Pass
30528,1,74,93,Pass,Pass
40051,1,61,93,Pass,Pass
91994,9,66,95,Fail,Pass
83191,3,63,62,Pass,Pass
63129,1,100,94,Fail,Pass
95065,4,48,95,Fail,Pass
61733,9,61,59,Fail,Pass
83174,2,97,35,Fail,Fail
65947,3,98,68,Pass,Pass
47942,9,64,35,Pass,Pass
78293,3,93,55,Fail,Pass
93522,7,64,87,Fail,Pass
27374,4,55,91,Fail,Pass
18753,8,76,31,Fail,Pass
56359,9,95,98,Pass,Pass
25307,10,78,36,Fail,Pass
40127,2,87,95,Pass,Pass
53188,4,51,77,Fail,Pass
91867,10,82,75,Fail,Pass
79639,5,67,94,Fail,Pass
53785,5,70,51,Pass,Pass
69841,3,96,53,Pass,Pass
28058,1,95,98,Fail,Pass
38135,10,90,34,Fail,Pass
74083,6,81,64,Pass,Pass
43512,8,88,52,Fail,Pass
28196,7,59,74,Fail,Pass
69041,2,72,98,Fail,Pass
55637,1,91,59,Pass,Pass
30325,6,92,31,Fail,Pass
97255,2,84,31,Pass,Pass
70874,10,92,31,Pass,Pass
49880,5,82,61,Pass,Pass
91421,3,59,72,Fail,Pass
81860,7,98,61,Fail,Pass
48174,7,55,60,Fail,Pass
91105,5,65,37,Pass,Pass
21507,10,94,80,Fail,Pass
72979,5,54,43,Fail,Pass
35338,5,70,69,Fail,Pass
64560,2,53,56,Fail,Fail
73737,10,86,96,Fail,Pass
76217,3,78,77,Pass,Pass
30663,6,87,41,Fail,Pass
96805,7,93,73,Fail,Pass
22510,4,58,64,Fail,Pass
19971,8,41,66,Fail,Pass
81094,3,90,78,Pass,Pass
27359,2,58,44,Fail,Fail
75719,2,47,84,Pass,Pass
69205,2,70,96,Fail,Pass
91059,8,76,79,Pass,Pass
81425,6,79,59,Fail,Pass
74258,8,84,91,Fail,Pass
55245,4,73,51,Pass,Pass
73177,8,95,52,Pass,Pass
93802,1,58,75,Fail,Fail
26480,10,41,48,Pass,Pass
95454,4,77,87,Fail,Pass
47577,6,62,32,Pass,Pass
92981,3,100,97,Pass,Pass
43293,9,62,86,Pass,Pass
78886,5,77,51,Fail,Pass
41167,3,59,93,Pass,Pass
94730,1,90,34,Pass,Fail
72651,8,59,81,Fail,Pass
94912,6,76,79,Fail,Pass
19964,4,84,94,Fail,Pass
96981,1,76,93,Fail,Pass
65615,6,79,85,Fail,Pass
37946,8,94,55,Fail,Pass
26840,2,59,69,Pass,Pass
26938,5,59,46,Fail,Pass
17322,7,85,84,Fail,Pass
50379,1,73,76,Pass,Pass
31177,8,83,83,Pass,Pass
79763,7,51,96,Fail,Pass
50320,6,91,94,Pass,Pass
94368,9,46,100,Pass,Pass
52146,1,84,66,Pass,Pass
70976,9,91,97,Fail,Pass
48169,4,59,59,Fail,Pass
26172,1,56,94,Pass,Pass
12504,10,90,31,Fail,Pass
81427,9,58,92,Pass,Pass
71875,4,75,39,Pass,Pass
46765,5,46,52,Pass,Pass
57699,1,75,32,Pass,Fail
88683,2,89,53,Fail,Pass
95609,6,98,40,Fail,Pass
72737,8,47,100,Pass,Pass
48513,1,70,51,Fail,Fail
26654,8,78,75,Fail,Pass
42900,8,52,30,Fail,Pass
15812,2,66,96,Fail,Pass
21482,2,75,52,Fail,Fail
56555,3,64,71,Fail,Pass
32094,10,89,38,Pass,Pass
35890,8,57,36,Fail,Pass
76630,7,65,71,Pass,Pass
37154,5,53,65,Fail,Pass
75106,8,88,54,Fail,Pass
16916,8,76,76,Fail,Pass
76042,10,98,79,Pass,Pass
14083,3,74,97,Fail,Pass
75081,7,95,43,Fail,Pass
48520,4,64,100,Fail,Pass
48413,9,90,39,Pass,Pass
61920,7,54,30,Fail,Pass
87993,1,95,73,Pass,Pass
32213,7,90,32,Pass,Pass
19053,7,44,79,Fail,Pass
61132,6,83,97,Fail,Pass
83278,4,58,37,Fail,Fail
16528,2,51,60,Fail,Fail
44862,6,55,81,Pass,Pass
10985,5,65,82,Fail,Pass
35093,5,49,77,Fail,Pass
86854,5,74,46,Pass,Pass
50418,4,84,33,Fail,Pass
48396,2,57,44,Pass,Fail
76920,1,42,40,Pass,Fail
74377,4,89,55,Pass,Pass
94782,4,80,67,Fail,Pass
74000,9,75,90,Fail,Pass
68126,10,77,82,Fail,Pass
74714,6,60,90,Pass,Pass
73207,6,98,42,Fail,Pass
50686,7,70,40,Pass,Pass
87047,8,73,72,Pass,Pass
60034,4,44,60,Pass,Pass
29948,10,53,63,Fail,Pass
20637,3,80,88,Fail,Pass
44849,3,83,42,Pass,Pass
84969,7,92,48,Fail,Pass
69280,1,98,64,Pass,Pass
22439,7,79,41,Fail,Pass
52323,9,83,30,Fail,Pass
45891,5,69,85,Pass,Pass
77983,6,65,69,Fail,Pass
42694,9,74,100,Fail,Pass
24520,8,41,91,Pass,Pass
96775,2,46,56,Fail,Fail
89583,7,82,56,Pass,Pass
62750,10,84,51,Fail,Pass
87333,3,84,92,Fail,Pass
53160,9,56,94,Pass,Pass
71850,7,90,57,Pass,Pass
97128,9,49,36,Pass,Pass
80360,7,78,46,Pass,Pass
63205,8,58,88,Fail,Pass
17761,3,42,83,Fail,Pass
65044,7,97,42,Fail,Pass
38327,9,92,79,Fail,Pass
74445,1,54,89,Fail,Pass
86492,5,70,96,Fail,Pass
79110,3,69,75,Pass,Pass
69559,4,49,76,Pass,Pass
15201,1,43,84,Pass,Pass
96819,2,42,88,Fail,Pass
34052,5,47,37,Fail,Fail
78232,8,87,54,Fail,Pass
64432,10,58,72,Fail,Pass
71124,5,64,82,Pass,Pass
64449,10,51,63,Fail,Pass
50927,8,97,30,Pass,Pass
50258,6,83,93,Pass,Pass
88656,6,76,69,Pass,Pass
65539,6,66,60,Pass,Pass
37560,2,81,68,Pass,Pass
57864,2,98,60,Pass,Pass
49673,3,100,79,Pass,Pass
96597,3,45,31,Pass,Fail
52247,5,53,30,Pass,Pass
74208,3,75,51,Pass,Pass
64291,3,88,100,Pass,Pass
10322,3,58,65,Fail,Pass
29333,3,66,52,Pass,Pass
16805,3,72,63,Pass,Pass
72607,1,45,30,Pass,Fail
96862,1,90,88,Pass,Pass
41702,9,64,79,Pass,Pass
17169,6,48,33,Pass,Pass
83642,4,73,85,Fail,Pass
11740,5,99,89,Fail,Pass
22852,6,93,52,Fail,Pass
81896,4,70,38,Fail,Pass
70689,5,93,68,Fail,Pass
46358,10,52,61,Fail,Pass
67727,6,46,79,Fail,Pass
45223,3,55,73,Pass,Pass
66274,4,99,33,Fail,Pass
86526,10,43,65,Pass,Pass
37014,5,89,79,Fail,Pass
28680,5,88,62,Pass,Pass
20652,5,57,89,Pass,Pass
99050,7,83,85,Fail,Pass
35420,1,98,67,Fail,Pass
38268,4,46,56,Pass,Pass
27249,4,94,96,Fail,Pass
63915,1,97,45,Pass,Pass
17860,3,74,75,Fail,Pass
11981,3,49,40,Fail,Fail
65023,1,53,39,Pass,Fail
43693,5,47,94,Fail,Pass
10400,5,98,69,Fail,Pass
77748,10,58,51,Fail,Pass
23286,7,60,85,Pass,Pass
78320,1,46,89,Pass,Pass
38107,9,68,83,Fail,Pass
10825,10,50,48,Fail,Pass
96870,1,95,56,Fail,Pass
43096,1,52,90,Fail,Pass
22606,3,99,36,Pass,Pass
36171,5,41,40,Fail,Fail
45833,5,50,70,Fail,Pass
97251,5,91,35,Fail,Pass
91686,1,94,66,Fail,Pass
36659,1,46,35,Pass,Fail
38110,9,44,97,Pass,Pass
16294,1,87,37,Pass,Fail
32558,6,84,89,Pass,Pass
67761,3,51,52,Pass,Pass
34210,7,54,76,Fail,Pass
60466,6,41,93,Pass,Pass
32520,7,94,68,Fail,Pass
56404,7,66,55,Fail,Pass
95338,5,65,93,Pass,Pass
53219,4,46,68,Fail,Pass
21997,2,81,63,Pass,Pass
66578,3,57,71,Pass,Pass
33526,8,76,31,Fail,Pass
64401,9,96,82,Fail,Pass
76433,7,89,52,Fail,Pass
18750,5,91,31,Pass,Pass
49390,9,73,43,Pass,Pass
61047,2,90,97,Fail,Pass
62110,2,70,35,Pass,Fail
69778,4,69,86,Pass,Pass
64652,4,82,78,Pass,Pass
69392,7,88,47,Pass,Pass
69836,5,93,40,Pass,Pass
93426,1,48,81,Fail,Fail
32586,10,67,59,Fail,Pass
77254,4,57,65,Pass,Pass
76550,10,42,70,Fail,Pass
10449,2,100,62,Pass,Pass
23339,2,89,80,Fail,Pass
99643,4,70,42,Pass,Pass
45904,4,45,33,Fail,Fail
80932,9,75,67,Fail,Pass
41765,2,73,69,Pass,Pass
38443,6,61,56,Pass,Pass
87716,5,97,62,Pass,Pass
80076,7,88,100,Fail,Pass
47546,10,56,32,Pass,Pass
96394,3,95,32,Pass,Pass
82068,7,47,98,Pass,Pass
43549,9,86,68,Pass,Pass
50279,10,68,82,Pass,Pass
71280,7,67,93,Fail,Pass
98013,2,49,54,Pass,Pass
94385,2,51,46,Fail,Fail
71625,8,61,55,Pass,Pass
81568,10,95,73,Fail,Pass
39476,3,53,96,Pass,Pass
10892,10,65,79,Pass,Pass
82721,7,57,93,Fail,Pass
19961,1,51,59,Pass,Fail
55701,10,96,79,Fail,Pass
74676,4,77,74,Pass,Pass
91699,5,74,49,Fail,Pass
16002,3,70,38,Pass,Pass
73273,1,58,68,Fail,Fail
38223,8,95,68,Pass,Pass
86172,5,74,70,Fail,Pass
24483,2,100,84,Fail,Pass
79399,4,88,83,Pass,Pass
73433,4,73,68,Pass,Pass
92576,8,95,31,Fail,Pass
57942,8,62,94,Fail,Pass
57035,6,40,42,Fail,Pass
81749,8,99,64,Fail,Pass
84379,3,94,77,Pass,Pass
70035,5,42,100,Fail,Pass
78547,4,99,73,Pass,Pass
31978,9,100,39,Fail,Pass
53396,9,75,32,Fail,Pass
19498,9,58,54,Fail,Pass
53947,9,81,49,Fail,Pass
37756,4,92,55,Pass,Pass
70392,2,44,34,Pass,Fail
75917,1,41,74,Pass,Pass
22498,7,41,64,Pass,Pass
94884,4,79,32,Fail,Fail
62242,9,55,43,Fail,Pass
56680,10,79,43,Pass,Pass
84868,9,86,86,Pass,Pass
42181,1,71,67,Pass,Pass
72517,4,88,49,Pass,Pass
80167,4,96,50,Fail,Pass
80618,2,59,86,Fail,Pass
33745,7,91,70,Pass,Pass
62471,9,54,30,Pass,Pass
13811,7,61,87,Fail,Pass
30060,5,70,50,Fail,Pass
42878,1,69,40,Pass,Fail
30233,8,51,34,Pass,Pass
45026,8,49,96,Fail,Pass
10431,3,44,51,Fail,Fail
60124,1,66,42,Pass,Fail
61573,5,63,73,Pass,Pass
71010,1,86,44,Pass,Pass
97425,9,97,60,Fail,Pass
47839,5,64,76,Pass,Pass
87252,1,49,98,Fail,Pass
49547,9,52,93,Pass,Pass
24919,8,88,43,Fail,Pass
29120,7,94,76,Fail,Pass
38811,7,40,45,Fail,Pass
98977,1,68,70,Fail,Pass
56078,4,41,39,Pass,Pass
22060,4,93,72,Fail,Pass
72319,2,86,67,Pass,Pass
61835,5,45,60,Fail,Pass
29077,1,49,83,Pass,Pass
65035,4,50,46,Fail,Fail
47652,1,97,43,Pass,Pass
75380,7,68,91,Fail,Pass
47616,2,74,88,Fail,Pass
70065,4,96,94,Pass,Pass
64796,2,89,95,Fail,Pass
68445,9,44,35,Fail,Pass
64668,1,48,73,Pass,Pass
80972,9,71,49,Pass,Pass
96063,4,54,93,Fail,Pass
19821,8,76,67,Pass,Pass
46397,1,55,72,Fail,Fail
38613,8,41,73,Pass,Pass
48671,3,48,35,Fail,Fail
86944,4,83,51,Fail,Pass
26636,1,77,96,Fail,Pass
44078,2,47,51,Fail,Fail
66668,8,69,52,Fail,Pass
11952,7,67,100,Fail,Pass
38066,7,68,75,Pass,Pass
59618,9,91,50,Pass,Pass
14703,8,50,78,Fail,Pass
37830,8,69,77,Fail,Pass
25572,5,68,44,Fail,Pass
44467,7,92,41,Fail,Pass
46081,1,97,79,Fail,Pass
52558,7,92,72,Pass,Pass
39372,1,67,74,Pass,Pass
37681,10,81,98,Fail,Pass
82536,2,91,55,Pass,Pass
88570,7,81,73,Pass,Pass
18057,5,79,67,Fail,Pass
59498,6,69,93,Pass,Pass
34825,3,49,99,Fail,Pass
70762,3,40,45,Fail,Fail
33469,9,85,90,Fail,Pass
68866,8,51,82,Fail,Pass
62885,3,92,68,Fail,Pass
84623,7,93,72,Pass,Pass
14378,7,78,71,Fail,Pass
86419,8,75,68,Pass,Pass
92031,7,65,32,Pass,Pass
65663,9,57,31,Pass,Pass
80598,7,49,81,Fail,Pass
74285,1,72,53,Pass,Pass
36218,2,70,42,Pass,Pass
49288,2,70,93,Fail,Pass
33059,8,95,55,Fail,Pass
76018,9,86,86,Fail,Pass
12644,1,95,80,Pass,Pass
74687,6,44,43,Fail,Pass
76616,4,94,36,Fail,Pass
35031,9,46,71,Fail,Pass
90898,4,92,100,Pass,Pass
52898,10,52,91,Fail,Pass
76244,10,67,89,Pass,Pass
33655,4,90,65,Fail,Pass
61359,5,91,85,Pass,Pass
70725,10,92,78,Fail,Pass
67888,10,66,75,Fail,Pass
49886,6,61,34,Pass,Pass
19866,1,59,88,Pass,Pass
37099,3,72,69,Pass,Pass
82335,6,70,52,Fail,Pass
58119,10,53,32,Pass,Pass
57403,6,43,91,Pass,Pass
14813,5,55,55,Fail,Pass
14618,8,78,90,Fail,Pass
60040,7,95,83,Pass,Pass
41339,9,75,72,Pass,Pass
77308,4,92,77,Fail,Pass
56823,3,98,92,Pass,Pass
81314,9,93,88,Fail,Pass
36651,10,84,41,Fail,Pass
57554,2,41,47,Pass,Fail
68754,7,58,55,Fail,Pass
37293,5,45,33,Fail,Fail
12481,8,44,94,Fail,Pass
91966,2,54,50,Fail,Fail
90104,10,52,74,Fail,Pass
88336,7,90,32,Fail,Pass
79095,2,43,67,Fail,Fail
50897,9,65,93,Fail,Pass
53762,6,57,72,Pass,Pass
33554,4,50,87,Pass,Pass
27745,10,42,56,Pass,Pass
76769,6,82,44,Pass,Pass
10711,1,92,75,Pass,Pass
47401,7,98,44,Fail,Pass
89948,5,75,49,Pass,Pass
96699,4,63,40,Pass,Pass
68951,5,56,31,Fail,Fail
17363,4,82,34,Pass,Pass
46894,6,68,55,Fail,Pass
72321,2,75,51,Pass,Pass
64958,2,74,72,Fail,Pass
73430,7,45,54,Fail,Pass
67816,5,69,71,Pass,Pass
31365,5,78,88,Fail,Pass
75022,2,61,55,Pass,Pass
30479,3,41,33,Pass,Fail
45203,6,71,63,Pass,Pass
10651,2,63,50,Fail,Fail
30908,5,72,71,Fail,Pass
91689,7,73,82,Fail,Pass
62334,9,67,49,Pass,Pass
61445,7,92,44,Pass,Pass
80925,8,58,30,Fail,Pass
48752,4,74,60,Fail,Pass
84413,8,71,56,Pass,Pass
75061,7,80,43,Fail,Pass
97728,1,68,75,Fail,Pass
88113,9,95,73,Fail,Pass
40569,4,64,89,Pass,Pass
35992,5,52,51,Pass,Pass
24365,4,81,50,Fail,Pass
48806,5,70,78,Fail,Pass
73363,6,52,54,Fail,Pass
99541,4,45,33,Fail,Fail
22176,3,93,99,Pass,Pass
36119,8,59,98,Pass,Pass
82417,2,100,59,Pass,Pass
21955,1,60,92,Fail,Pass
24335,4,57,60,Pass,Pass
18604,7,51,75,Pass,Pass
23827,8,43,38,Pass,Pass
17620,10,46,87,Fail,Pass
83619,5,91,77,Fail,Pass
75472,6,73,76,Pass,Pass
31625,2,84,35,Pass,Pass
36626,7,70,33,Fail,Pass
99255,9,46,69,Fail,Pass
14055,9,45,100,Fail,Pass
51715,7,87,62,Pass,Pass
50376,10,48,47,Pass,Pass
24824,1,55,94,Pass,Pass
70840,5,49,57,Fail,Pass
22170,8,41,92,Fail,Pass
99479,8,73,65,Fail,Pass
73374,5,57,43,Fail,Pass
21645,6,90,74,Pass,Pass
31571,8,63,79,Pass,Pass
63586,4,91,98,Pass,Pass
57790,5,82,96,Fail,Pass
72787,9,42,56,Fail,Pass
59078,10,86,53,Fail,Pass
16091,4,41,66,Fail,Pass
49499,6,79,55,Fail,Pass
87342,9,46,85,Pass,Pass
44566,5,55,56,Fail,Pass
50818,8,87,94,Fail,Pass
64289,5,53,33,Pass,Pass
16191,6,41,63,Fail,Pass
91818,4,63,81,Pass,Pass
63103,10,51,39,Fail,Pass
49601,5,78,76,Pass,Pass
76547,8,86,38,Pass,Pass
58613,7,93,33,Fail,Pass
60368,7,77,100,Fail,Pass
11000,5,93,64,Fail,Pass
52823,2,77,73,Pass,Pass
64037,2,41,95,Fail,Pass
16784,6,79,73,Pass,Pass
65822,10,51,72,Fail,Pass
90360,9,86,75,Fail,Pass
84817,8,77,78,Pass,Pass
19050,2,78,74,Fail,Pass
47042,2,88,57,Fail,Pass
84471,8,58,88,Fail,Pass
35573,5,57,44,Fail,Pass
83438,7,87,67,Pass,Pass
64101,10,99,32,Fail,Pass
83702,5,77,42,Pass,Pass
32716,3,87,58,Pass,Pass
39403,9,95,30,Pass,Pass
45076,2,57,41,Fail,Fail
59693,6,89,66,Fail,Pass
85481,4,73,91,Pass,Pass
12786,4,45,53,Pass,Pass
43765,4,100,97,Fail,Pass
33662,2,73,58,Pass,Pass
32464,8,93,96,Fail,Pass
61843,9,59,43,Pass,Pass
94470,5,65,62,Pass,Pass
93534,1,95,48,Pass,Pass
16691,1,47,83,Pass,Pass
54321,2,72,57,Fail,Pass
97717,8,81,30,Pass,Pass
62475,6,85,65,Fail,Pass
